path_repo,link to repo,func_name,path_buggy,buggy_id,level,Label Arghavan,Final
PanGu-Coder/plib_runnable/retrieve_diaspora_host_meta,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/retrieve_diaspora_host_meta,retrieve_diaspora_host_meta,PanGu-Coder/plib_runnable/retrieve_diaspora_host_meta/buggy,buggy_3.py,plib_runnable,,REJECTED
PanGu-Coder/plib_runnable/_dump_string,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/_dump_string,_dump_string,PanGu-Coder/plib_runnable/_dump_string/buggy,buggy_5.py,plib_runnable,Wrong Attribute/Misinterpretation,#REF!
PanGu-Coder/self_contained/match_pubdate,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/match_pubdate,match_pubdate,PanGu-Coder/self_contained/match_pubdate/buggy,buggy_4.py,self_contained,Missing Corner case,#REF!
Codex/self_contained/base_config,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/base_config,base_config,Codex/self_contained/base_config/buggy,buggy_2.py,self_contained,Misinterpretation,REJECTED
Codex/self_contained/_replace_register,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/_replace_register,_replace_register,Codex/self_contained/_replace_register/buggy,buggy_0.py,self_contained,Misinterpretation,#REF!
CodeGen/slib_runnable/oneline,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/oneline,oneline,CodeGen/slib_runnable/oneline/buggy,buggy_6.py,slib_runnable,Silly Mistake/Misinterpretation,#REF!
CodeGen/slib_runnable/is_local,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/is_local,is_local,CodeGen/slib_runnable/is_local/buggy,buggy_9.py,slib_runnable,Silly Mistake/Synthax Error/Misinterpretation,#REF!
Codex/plib_runnable/retrieve_diaspora_host_meta,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/plib_runnable/retrieve_diaspora_host_meta,retrieve_diaspora_host_meta,Codex/plib_runnable/retrieve_diaspora_host_meta/buggy,buggy_0.py,plib_runnable,,REJECTED
CodeGen/self_contained/parser_flags,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/self_contained/parser_flags,parser_flags,CodeGen/self_contained/parser_flags/buggy,buggy_5.py,self_contained,Prompt bias/ Wrong Attribute/ Hallucination,#REF!
CodeGen/slib_runnable/_resolve_string,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/_resolve_string,_resolve_string,CodeGen/slib_runnable/_resolve_string/buggy,buggy_1.py,slib_runnable,Wrong Attribute/Misinterpretation,#REF!
Codex/self_contained/was_processed,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/was_processed,was_processed,Codex/self_contained/was_processed/buggy,buggy_0.py,self_contained,NPC/ Missing Corner Cases,#REF!
Codex/plib_runnable/build_app_logger,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/plib_runnable/build_app_logger,build_app_logger,Codex/plib_runnable/build_app_logger/buggy,buggy_9.py,plib_runnable,Misinterpretation,#REF!
PanGu-Coder/self_contained/base_config,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/base_config,base_config,PanGu-Coder/self_contained/base_config/buggy,buggy_5.py,self_contained,,REJECTED
CodeGen/plib_runnable/is_ipv4,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/plib_runnable/is_ipv4,is_ipv4,CodeGen/plib_runnable/is_ipv4/buggy,buggy_5.py,plib_runnable,NPC/ Missing Corner Cases,#REF!
PanGu-Coder/self_contained/_fromutc,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/_fromutc,_fromutc,PanGu-Coder/self_contained/_fromutc/buggy,buggy_1.py,self_contained,Wrong Attribute/Misinterpretation,REJECTED
Codex/self_contained/unit_of_work,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/unit_of_work,unit_of_work,Codex/self_contained/unit_of_work/buggy,buggy_1.py,self_contained,(Hallunication or Wrong Input Type)/ Incomplete Generation,#REF!
PanGu-Coder/plib_runnable/tzname_in_python2,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/tzname_in_python2,tzname_in_python2,PanGu-Coder/plib_runnable/tzname_in_python2/buggy,buggy_3.py,plib_runnable,Wrong Input Type/Wrong Attribute,#REF!
CodeGen/slib_runnable/fix_namespace_prefix_w,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/fix_namespace_prefix_w,fix_namespace_prefix_w,CodeGen/slib_runnable/fix_namespace_prefix_w/buggy,buggy_9.py,slib_runnable,Misinterpretation,#REF!
PanGu-Coder/self_contained/base_config,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/base_config,base_config,PanGu-Coder/self_contained/base_config/buggy,buggy_4.py,self_contained,,REJECTED
PanGu-Coder/slib_runnable/match,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/slib_runnable/match,match,PanGu-Coder/slib_runnable/match/buggy,buggy_9.py,slib_runnable,,REJECTED
PanGu-Coder/plib_runnable/identify_request,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/identify_request,identify_request,PanGu-Coder/plib_runnable/identify_request/buggy,buggy_1.py,plib_runnable,,REJECTED
CodeGen/slib_runnable/addignored,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/slib_runnable/addignored,addignored,CodeGen/slib_runnable/addignored/buggy,buggy_8.py,slib_runnable,Failed To Generate,#REF!
PanGu-Coder/self_contained/is_fill_compute_el,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/is_fill_compute_el,is_fill_compute_el,PanGu-Coder/self_contained/is_fill_compute_el/buggy,buggy_3.py,self_contained,Hallunication/ Prompt biased code,#REF!
CodeGen/plib_runnable/find_roots,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/plib_runnable/find_roots,find_roots,CodeGen/plib_runnable/find_roots/buggy,buggy_6.py,plib_runnable,Synthax Error/Failed To Generate,#REF!
CodeGen/plib_runnable/run_command,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/plib_runnable/run_command,run_command,CodeGen/plib_runnable/run_command/buggy,buggy_8.py,plib_runnable,Incomplete Generation,#REF!
Codex/self_contained/parser_flags,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/Codex/self_contained/parser_flags,parser_flags,Codex/self_contained/parser_flags/buggy,buggy_9.py,self_contained,Misinterpretation,#REF!
PanGu-Coder/plib_runnable/find_roots,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/find_roots,find_roots,PanGu-Coder/plib_runnable/find_roots/buggy,buggy_2.py,plib_runnable,,REJECTED
CodeGen/plib_runnable/tzname_in_python2,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/CodeGen/plib_runnable/tzname_in_python2,tzname_in_python2,CodeGen/plib_runnable/tzname_in_python2/buggy,buggy_9.py,plib_runnable,Silly Mistake/Wrong Input Type,#REF!
PanGu-Coder/self_contained/minimalBases,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/self_contained/minimalBases,minimalBases,PanGu-Coder/self_contained/minimalBases/buggy,buggy_4.py,self_contained,Hallunication/Misinterpretation,#REF!
PanGu-Coder/plib_runnable/_extract_number_and_supplment_from_issue_element,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/PanGu-Coder/plib_runnable/_extract_number_and_supplment_from_issue_element,_extract_number_and_supplment_from_issue_element,PanGu-Coder/plib_runnable/_extract_number_and_supplment_from_issue_element/buggy,buggy_2.py,plib_runnable,Wrong Attribute/ NPC or prompt bias,#REF!
,,,,,,,REJECTED
,,,,,,,REJECTED
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/fix_namespace_prefix_w,fix_namespace_prefix_w,CodeGen/slib_runnable/fix_namespace_prefix_w/buggy,buggy_2.py,slib_runnable,Prompt-biased code/Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/parser_flags,parser_flags,CodeGen/self_contained/parser_flags#/buggy,buggy_7.py,self_contained,Prompt-biased code/Wrong Attribute,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/parser_flags,parser_flags,CodeGen/self_contained/parser_flags/buggy,buggy_1.py,self_contained,Hallunication (or wrong attribute),#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/vertex3tuple,vertex3tuple,CodeGen/self_contained/vertex3tuple/buggy,buggy_0.py,self_contained,Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/run_command,run_command,CodeGen/plib_runnable/run_command/buggy,buggy_2.py,plib_runnable,Silly Mistake/Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_run_el,is_run_el,CodeGen/self_contained/is_run_el/buggy,buggy_6.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_ipv4,is_ipv4,CodeGen/plib_runnable/is_ipv4/buggy,buggy_8.py,plib_runnable,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/paging,paging,CodeGen/self_contained/paging/buggy,buggy_1.py,self_contained,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/int_to_string,int_to_string,CodeGen/self_contained/int_to_string/buggy,buggy_5.py,self_contained,Syntax Error/NPC,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/split,split,CodeGen/slib_runnable/split/buggy,buggy_9.py,slib_runnable,Prompt-biased code/Silly Mistake,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_run_el,is_run_el,CodeGen/self_contained/is_run_el/buggy,buggy_5.py,self_contained,Failed To Generate/Hallunication/Silly Mistake,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/subprocess_run_helper,subprocess_run_helper,CodeGen/slib_runnable/subprocess_run_helper/buggy,buggy_1.py,slib_runnable,Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/write_configuration,write_configuration,CodeGen/slib_runnable/write_configuration/buggy,buggy_2.py,slib_runnable,Silly Mistake/Wrong Input Type/Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/from_raw_values,from_raw_values,CodeGen/self_contained/from_raw_values/buggy,buggy_9.py,self_contained,Failed To Generate/Silly Mistake/NPC,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/from_raw_values,from_raw_values,CodeGen/self_contained/from_raw_values/buggy,buggy_0.py,self_contained,Failed To Generate/Wrong Input Type/Silly Mistake/NPC,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/replace_dots,replace_dots,CodeGen/self_contained/replace_dots/buggy,buggy_6.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/replace_dots,replace_dots,CodeGen/self_contained/replace_dots/buggy,buggy_8.py,self_contained,NPC/Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/setdefault,setdefault,CodeGen/self_contained/setdefault/buggy,buggy_6.py,self_contained,Failed To Generate/prompt bias,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/setdefault,setdefault,CodeGen/self_contained/setdefault/buggy,buggy_5.py,self_contained,prompt bias/Silly Mistake/Syntax error (26),#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/_reset_logging,_reset_logging,CodeGen/plib_runnable/_reset_logging/buggy,buggy_9.py,plib_runnable,Failed To Generate/Hallunication/Silly Mistake,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/_reset_logging,_reset_logging,CodeGen/plib_runnable/_reset_logging/buggy,buggy_3.py,plib_runnable,Silly Mistake/Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_valid,is_valid,CodeGen/self_contained/is_valid/buggy,buggy_5.py,self_contained,NPC/Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_valid,is_valid,CodeGen/self_contained/is_valid/buggy,buggy_9.py,self_contained,Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/parser_flags,parser_flags,Codex/self_contained/parser_flags/buggy,buggy_1.py,self_contained,NPC,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_local,is_local,Codex/slib_runnable/is_local/buggy,buggy_7.py,slib_runnable,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/int_to_string,int_to_string,Codex/self_contained/int_to_string/buggy,buggy_2.py,self_contained,NPC/Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/parser_flags,parser_flags,Codex/self_contained/parser_flags#/buggy,buggy_4.py,self_contained,NPC,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/build_app_logger,build_app_logger,Codex/plib_runnable/build_app_logger/buggy,buggy_3.py,plib_runnable,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/write_configuration,write_configuration,Codex/slib_runnable/write_configuration/buggy,buggy_1.py,slib_runnable,Failed To Generate/NPC,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_run_el,is_run_el,Codex/self_contained/is_run_el/buggy,buggy_7.py,self_contained,Hallunication,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/prepare_repository_from_archive,prepare_repository_from_archive,Codex/slib_runnable/prepare_repository_from_archive/buggy,buggy_3.py,slib_runnable,Hallunication/Silly Mistake/Wrong Input Type/Syntax error?,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/force_string,force_string,Codex/plib_runnable/force_string/buggy,buggy_6.py,plib_runnable,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_run_el,is_run_el,Codex/self_contained/is_run_el/buggy,buggy_6.py,self_contained,Misinterpretation,Misinterpretation
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/subprocess_run_helper,subprocess_run_helper,Codex/slib_runnable/subprocess_run_helper/buggy,buggy_9.py,slib_runnable,NPC/Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/subprocess_run_helper,subprocess_run_helper,Codex/slib_runnable/subprocess_run_helper/buggy,buggy_8.py,slib_runnable,Failed To Generate/Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/from_raw_values,from_raw_values,Codex/self_contained/from_raw_values/buggy,buggy_3.py,self_contained,Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/was_processed,was_processed,Codex/self_contained/was_processed/buggy,buggy_9.py,self_contained,NPC/Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/prepare_repository_from_archive,prepare_repository_from_archive,Codex/slib_runnable/prepare_repository_from_archive/buggy,buggy_6.py,slib_runnable,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/int_to_string,int_to_string,Codex/self_contained/int_to_string/buggy,buggy_6.py,self_contained,NPC/Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/xml_children_as_dict,xml_children_as_dict,Codex/plib_runnable/xml_children_as_dict/buggy,buggy_4.py,plib_runnable,Wrong Attribute Type/NPC,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/string_to_int,string_to_int,Codex/self_contained/string_to_int/buggy,buggy_9.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/_c_optimizations_ignored,_c_optimizations_ignored,Codex/slib_runnable/_c_optimizations_ignored/buggy,buggy_4.py,slib_runnable,Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/parser_flags,parser_flags,Codex/self_contained/parser_flags/buggy,buggy_3.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/paging,paging,Codex/self_contained/paging/buggy,buggy_9.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/setdefault,setdefault,Codex/self_contained/setdefault/buggy,buggy_2.py,self_contained,Hallunication,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/setdefault,setdefault,Codex/self_contained/setdefault/buggy,buggy_6.py,self_contained,Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/split,split,PanGu-Coder/slib_runnable/split/buggy,buggy_0.py,slib_runnable,Propmt bias/Wrong attribute,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/string_to_int,string_to_int,PanGu-Coder/self_contained/string_to_int/buggy,buggy_8.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/prepare_repository_from_archive,prepare_repository_from_archive,PanGu-Coder/slib_runnable/prepare_repository_from_archive/buggy,buggy_9.py,slib_runnable,Hallunication,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_local,is_local,PanGu-Coder/slib_runnable/is_local/buggy,buggy_4.py,slib_runnable,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/setdefault,setdefault,PanGu-Coder/self_contained/setdefault/buggy,buggy_5.py,self_contained,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/get,get,PanGu-Coder/self_contained/get/buggy,buggy_1.py,self_contained,Hallunication,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/split,split,PanGu-Coder/slib_runnable/split/buggy,buggy_1.py,slib_runnable,prompt bias/Wrong Input Type,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/oneline,oneline,PanGu-Coder/slib_runnable/oneline/buggy,buggy_3.py,slib_runnable,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/unit_of_work,unit_of_work,PanGu-Coder/self_contained/unit_of_work/buggy,buggy_2.py,self_contained,Failed To Generate,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_run_el,is_run_el,PanGu-Coder/self_contained/is_run_el/buggy,buggy_2.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_run_el,is_run_el,PanGu-Coder/self_contained/is_run_el/buggy,buggy_0.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/replace_dots,replace_dots,PanGu-Coder/self_contained/replace_dots/buggy,buggy_2.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/setdefault,setdefault,PanGu-Coder/self_contained/setdefault/buggy,buggy_5.py,self_contained,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/setdefault,setdefault,PanGu-Coder/self_contained/setdefault/buggy,buggy_4.py,self_contained,Missing Corner Cases/Syntax Error,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_valid,is_valid,PanGu-Coder/self_contained/is_valid/buggy,buggy_9.py,self_contained,Failed To Generate/Syntax Error,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_valid,is_valid,PanGu-Coder/self_contained/is_valid/buggy,buggy_8.py,self_contained,Failed To Generate/Syntax Error,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/run_command,run_command,PanGu-Coder/plib_runnable/run_command/buggy,buggy_6.py,plib_runnable,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/paging,paging,PanGu-Coder/self_contained/paging/buggy,buggy_8.py,self_contained,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/tzname_in_python2,tzname_in_python2,PanGu-Coder/plib_runnable/tzname_in_python2/buggy,buggy_8.py,plib_runnable,Hallunication,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/run_command,run_command,PanGu-Coder/slib_runnable/run_command/buggy,buggy_1.py,slib_runnable,Misinterpretation,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/is_none_string,is_none_string,PanGu-Coder/self_contained/is_none_string/buggy,buggy_6.py,self_contained,Missing Corner Cases,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/gaussian,gaussian,PanGu-Coder/plib_runnable/gaussian/buggy,buggy_7.py,plib_runnable,,#REF!
,https://github.com/arghavanMor/bugs_in_LLMs/tree/master/CoderEval/vertex3tuple,vertex3tuple,PanGu-Coder/self_contained/vertex3tuple/buggy,buggy_4.py,self_contained,Prompt bias,#REF!
